-14.2227 -383134 148269
-14.2217 -382985 148223
-14.2207 -382837 148177
-14.2197 -382689 148132
-14.2187 -382541 148086
-14.2177 -382393 148041
-14.2167 -382245 147995
-14.2157 -382097 147950
-14.2147 -381949 147904
-14.2137 -381801 147859
-14.2127 -381653 147813
-14.2117 -381506 147768
-14.2107 -381358 147722
-14.2097 -381210 147677
-14.2087 -381062 147632
-14.2077 -380915 147586
-14.2067 -380767 147541
-14.2057 -380620 147495
-14.2047 -380472 147450
-14.2037 -380325 147404
-14.2027 -380177 147359
-14.2017 -380030 147314
-14.2007 -379883 147268
-14.1997 -379736 147223
-14.1987 -379588 147178
-14.1977 -379441 147132
-14.1967 -379294 147087
-14.1957 -379147 147042
-14.1947 -379000 146997
-14.1937 -378853 146951
-14.1927 -378706 146906
-14.1917 -378559 146861
-14.1907 -378412 146815
-14.1897 -378266 146770
-14.1887 -378119 146725
-14.1877 -377972 146680
-14.1867 -377826 146635
-14.1857 -377679 146589
-14.1847 -377532 146544
-14.1837 -377386 146499
-14.1827 -377239 146454
-14.1817 -377093 146409
-14.1807 -376947 146364
-14.1797 -376800 146318
-14.1787 -376654 146273
-14.1777 -376508 146228
-14.1767 -376361 146183
-14.1757 -376215 146138
-14.1747 -376069 146093
-14.1737 -375923 146048
-14.1727 -375777 146003
-14.1717 -375631 145958
-14.1707 -375485 145913
-14.1697 -375339 145868
-14.1687 -375193 145823
-14.1677 -375048 145778
-14.1667 -374902 145733
-14.1657 -374756 145688
-14.1647 -374610 145643
-14.1637 -374465 145598
-14.1627 -374319 145553
-14.1617 -374174 145508
-14.1607 -374028 145463
-14.1597 -373883 145418
-14.1587 -373737 145373
-14.1577 -373592 145328
-14.1567 -373447 145283
-14.1557 -373302 145238
-14.1547 -373156 145194
-14.1537 -373011 145149
-14.1527 -372866 145104
-14.1517 -372721 145059
-14.1507 -372576 145014
-14.1497 -372431 144969
-14.1487 -372286 144925
-14.1477 -372141 144880
-14.1467 -371996 144835
-14.1457 -371851 144790
-14.1447 -371707 144745
-14.1437 -371562 144701
-14.1427 -371417 144656
-14.1417 -371273 144611
-14.1407 -371128 144566
-14.1397 -370983 144522
-14.1387 -370839 144477
-14.1377 -370694 144432
-14.1367 -370550 144388
-14.1357 -370406 144343
-14.1347 -370261 144298
-14.1337 -370117 144254
-14.1327 -369973 144209
-14.1317 -369829 144164
-14.1307 -369685 144120
-14.1297 -369540 144075
-14.1287 -369396 144030
-14.1277 -369252 143986
-14.1267 -369108 143941
-14.1257 -368965 143897
-14.1247 -368821 143852
-14.1237 -368677 143808
-14.1227 -368533 143763
-14.1217 -368389 143719
-14.1207 -368246 143674
-14.1197 -368102 143629
-14.1187 -367958 143585
-14.1177 -367815 143540
-14.1167 -367671 143496
-14.1157 -367528 143452
-14.1147 -367384 143407
-14.1137 -367241 143363
-14.1127 -367098 143318
-14.1117 -366954 143274
-14.1107 -366811 143229
-14.1097 -366668 143185
-14.1087 -366525 143141
-14.1077 -366382 143096
-14.1067 -366239 143052
-14.1057 -366095 143007
-14.1047 -365952 142963
-14.1037 -365810 142919
-14.1027 -365667 142874
-14.1017 -365524 142830
-14.1007 -365381 142786
-14.0997 -365238 142741
-14.0987 -365096 142697
-14.0977 -364953 142653
-14.0967 -364810 142609
-14.0957 -364668 142564
-14.0947 -364525 142520
-14.0937 -364383 142476
-14.0927 -364240 142432
-14.0917 -364098 142387
-14.0907 -363955 142343
-14.0897 -363813 142299
-14.0887 -363671 142255
-14.0877 -363529 142211
-14.0867 -363386 142166
-14.0857 -363244 142122
-14.0847 -363102 142078
-14.0837 -362960 142034
-14.0827 -362818 141990
-14.0817 -362676 141946
-14.0807 -362534 141902
-14.0797 -362392 141857
-14.0787 -362250 141813
-14.0777 -362109 141769
-14.0767 -361967 141725
-14.0757 -361825 141681
-14.0747 -361684 141637
-14.0737 -361542 141593
-14.0727 -361400 141549
-14.0717 -361259 141505
-14.0707 -361117 141461
-14.0697 -360976 141417
-14.0687 -360834 141373
-14.0677 -360693 141329
-14.0667 -360552 141285
-14.0657 -360411 141241
-14.0647 -360269 141197
-14.0637 -360128 141153
-14.0627 -359987 141109
-14.0617 -359846 141065
-14.0607 -359705 141021
-14.0597 -359564 140978
-14.0587 -359423 140934
-14.0577 -359282 140890
-14.0567 -359141 140846
-14.0557 -359000 140802
-14.0547 -358860 140758
-14.0537 -358719 140714
-14.0527 -358578 140671
-14.0517 -358437 140627
-14.0507 -358297 140583
-14.0497 -358156 140539
-14.0487 -358016 140495
-14.0477 -357875 140452
-14.0467 -357735 140408
-14.0457 -357595 140364
-14.0447 -357454 140320
-14.0437 -357314 140277
-14.0427 -357174 140233
-14.0417 -357033 140189
-14.0407 -356893 140145
-14.0397 -356753 140102
-14.0387 -356613 140058
-14.0377 -356473 140014
-14.0367 -356333 139971
-14.0357 -356193 139927
-14.0347 -356053 139883
-14.0337 -355913 139840
-14.0327 -355773 139796
-14.0317 -355634 139752
-14.0307 -355494 139709
-14.0297 -355354 139665
-14.0287 -355215 139622
-14.0277 -355075 139578
-14.0267 -354935 139535
-14.0257 -354796 139491
-14.0247 -354657 139447
-14.0237 -354517 139404
-14.0227 -354378 139360
-14.0217 -354238 139317
-14.0207 -354099 139273
-14.0197 -353960 139230
-14.0187 -353821 139186
-14.0177 -353681 139143
-14.0167 -353542 139100
-14.0157 -353403 139056
-14.0147 -353264 139013
-14.0137 -353125 138969
-14.0127 -352986 138926
-14.0117 -352847 138882
-14.0107 -352708 138839
-14.0097 -352570 138796
-14.0087 -352431 138752
-14.0077 -352292 138709
-14.0067 -352153 138665
-14.0057 -352015 138622
-14.0047 -351876 138579
-14.0037 -351738 138535
-14.0027 -351599 138492
-14.0017 -351461 138449
-14.0007 -351322 138405
-13.9997 -351184 138362
-13.9987 -351046 138319
-13.9977 -350907 138276
-13.9967 -350769 138232
-13.9957 -350631 138189
-13.9947 -350493 138146
-13.9937 -350354 138103
-13.9927 -350216 138059
-13.9917 -350078 138016
-13.9907 -349940 137973
-13.9897 -349802 137930
-13.9887 -349665 137887
-13.9877 -349527 137844
-13.9867 -349389 137800
-13.9857 -349251 137757
-13.9847 -349113 137714
-13.9837 -348976 137671
-13.9827 -348838 137628
-13.9817 -348700 137585
-13.9807 -348563 137542
-13.9797 -348425 137499
-13.9787 -348288 137455
-13.9777 -348150 137412
-13.9767 -348013 137369
-13.9757 -347876 137326
-13.9747 -347738 137283
-13.9737 -347601 137240
-13.9727 -347464 137197
-13.9717 -347327 137154
-13.9707 -347190 137111
-13.9697 -347052 137068
-13.9687 -346915 137025
-13.9677 -346778 136982
-13.9667 -346641 136939
-13.9657 -346505 136896
-13.9647 -346368 136853
-13.9637 -346231 136810
-13.9627 -346094 136768
-13.9617 -345957 136725
-13.9607 -345821 136682
-13.9597 -345684 136639
-13.9587 -345547 136596
-13.9577 -345411 136553
-13.9567 -345274 136510
-13.9557 -345138 136467
-13.9547 -345001 136425
-13.9537 -344865 136382
-13.9527 -344729 136339
-13.9517 -344592 136296
-13.9507 -344456 136253
-13.9497 -344320 136211
-13.9487 -344183 136168
-13.9477 -344047 136125
-13.9467 -343911 136082
-13.9457 -343775 136039
-13.9447 -343639 135997
-13.9437 -343503 135954
-13.9427 -343367 135911
-13.9417 -343231 135869
-13.9407 -343096 135826
-13.9397 -342960 135783
-13.9387 -342824 135741
-13.9377 -342688 135698
-13.9367 -342553 135655
-13.9357 -342417 135613
-13.9347 -342281 135570
-13.9337 -342146 135527
-13.9327 -342010 135485
-13.9317 -341875 135442
-13.9307 -341739 135399
-13.9297 -341604 135357
-13.9287 -341469 135314
-13.9277 -341333 135272
-13.9267 -341198 135229
-13.9257 -341063 135187
-13.9247 -340928 135144
-13.9237 -340793 135102
-13.9227 -340658 135059
-13.9217 -340523 135017
-13.9207 -340388 134974
-13.9197 -340253 134932
-13.9187 -340118 134889
-13.9177 -339983 134847
-13.9167 -339848 134804
-13.9157 -339713 134762
-13.9147 -339578 134719
-13.9137 -339444 134677
-13.9127 -339309 134634
-13.9117 -339174 134592
-13.9107 -339040 134550
-13.9097 -338905 134507
-13.9087 -338771 134465
-13.9077 -338636 134423
-13.9067 -338502 134380
-13.9057 -338368 134338
-13.9047 -338233 134295
-13.9037 -338099 134253
-13.9027 -337965 134211
-13.9017 -337831 134169
-13.9007 -337697 134126
-13.8997 -337562 134084
-13.8987 -337428 134042
-13.8977 -337294 133999
-13.8967 -337160 133957
-13.8957 -337026 133915
-13.8947 -336893 133873
-13.8937 -336759 133830
-13.8927 -336625 133788
-13.8917 -336491 133746
-13.8907 -336357 133704
-13.8897 -336224 133662
-13.8887 -336090 133619
-13.8877 -335956 133577
-13.8867 -335823 133535
-13.8857 -335689 133493
-13.8847 -335556 133451
-13.8837 -335422 133409
-13.8827 -335289 133367
-13.8817 -335156 133324
-13.8807 -335022 133282
-13.8797 -334889 133240
-13.8787 -334756 133198
-13.8777 -334623 133156
-13.8767 -334490 133114
-13.8757 -334357 133072
-13.8747 -334224 133030
